season,team,g,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_ft,opp_fta,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
2007,"New Jersey Nets",82,2911,6476,519,1455,1723,2261,867,2526,3393,1805,584,369,1188,1886,8064
2007,"Portland Trail Blazers",82,2962,6292,467,1293,1678,2157,850,2347,3197,1703,539,380,1127,1750,8069
2007,"Atlanta Hawks",82,2953,6335,465,1236,1699,2315,948,2370,3318,1732,597,421,1247,1853,8070
2007,"Toronto Raptors",82,3051,6593,533,1491,1441,1911,848,2641,3489,1742,489,317,1241,1786,8076
2007,"Utah Jazz",82,2819,6191,506,1424,1943,2534,813,2223,3036,1552,623,438,1230,2010,8087
2007,"Boston Celtics",82,2966,6337,429,1212,1776,2376,848,2476,3324,1811,604,449,1250,1757,8137
2007,"Minnesota Timberwolves",82,3075,6689,518,1488,1510,1987,957,2438,3395,1782,583,360,1163,1679,8178
2007,"New York Knicks",82,3021,6566,573,1523,1613,2135,885,2297,3182,1748,616,406,1122,1875,8228
2007,"Charlotte Bobcats",82,2999,6450,452,1245,1802,2404,929,2562,3491,1717,603,437,1296,1786,8252
2007,"Seattle SuperSonics",82,3126,6568,519,1437,1596,2124,954,2408,3362,1870,590,341,1233,1635,8367
2007,"Phoenix Suns",82,3238,7087,504,1387,1458,1901,1008,2504,3512,1548,566,304,1242,1759,8438
2007,"Sacramento Kings",82,3147,6671,557,1524,1600,2115,907,2648,3555,1840,572,405,1335,1990,8451
2007,"Los Angeles Lakers",82,3097,6719,523,1462,1763,2320,955,2508,3463,1798,649,409,1208,1916,8480
2007,"Denver Nuggets",82,3257,7088,554,1569,1438,1945,1006,2461,3467,2010,680,424,1343,1946,8506
2007,"Milwaukee Bucks",82,3201,6673,565,1537,1564,2109,1062,2468,3530,2077,615,433,1284,1718,8531
2007,"Washington Wizards",82,3166,6700,598,1585,1668,2146,973,2551,3524,1942,519,380,1291,1927,8598
2007,"Memphis Grizzlies",82,3287,6761,576,1480,1603,2113,965,2483,3448,2062,681,450,1253,1992,8753
2007,"Golden State Warriors",82,3171,6871,609,1664,1814,2419,1074,2733,3807,2023,680,399,1525,1832,8765
2008,"Detroit Pistons",82,2727,6239,409,1233,1523,2047,865,2344,3209,1563,477,319,1108,1618,7386
2008,"Boston Celtics",82,2657,6341,485,1535,1605,2160,899,2290,3189,1539,594,389,1308,1818,7404
2008,"San Antonio Spurs",82,2857,6431,420,1227,1293,1710,776,2527,3303,1490,566,361,1058,1625,7427
2008,"Houston Rockets",82,2852,6594,433,1186,1410,1912,894,2441,3335,1548,622,379,1094,1615,7547
2008,"New Orleans Hornets",82,3038,6604,544,1552,1217,1579,815,2533,3348,1779,470,331,1136,1573,7837
2008,"Dallas Mavericks",82,2903,6551,408,1168,1648,2168,882,2419,3301,1547,536,357,999,1739,7862
2008,"Philadelphia 76ers",82,3000,6504,557,1549,1332,1726,923,2293,3216,1903,550,420,1289,1708,7889
2008,"Portland Trail Blazers",82,2983,6616,533,1499,1401,1828,957,2465,3422,1714,488,301,1026,1656,7900
2008,"Cleveland Cavaliers",82,2939,6462,506,1419,1548,2070,814,2500,3314,1721,559,388,1092,1666,7932
2008,"Toronto Raptors",82,3007,6569,619,1683,1344,1732,830,2583,3413,1797,470,333,1149,1508,7977
2008,"Orlando Magic",82,3057,6855,516,1441,1489,1975,900,2519,3419,1764,581,344,1081,1898,8119
2008,"Washington Wizards",82,3015,6537,683,1768,1418,1880,900,2478,3378,1958,529,360,1149,1656,8131
2008,"Utah Jazz",82,2896,6286,506,1419,1848,2468,844,2256,3100,1629,619,420,1305,1891,8146
2008,"Miami Heat",82,3029,6477,552,1497,1590,2105,916,2617,3533,1817,631,341,1166,1650,8200
2008,"Atlanta Hawks",82,3115,6733,512,1413,1461,1943,968,2386,3354,1825,615,421,1123,1793,8203
2008,"Chicago Bulls",82,2982,6583,571,1522,1699,2217,914,2582,3496,1794,648,465,1254,1746,8234
2008,"New Jersey Nets",82,2982,6543,534,1448,1774,2311,896,2517,3413,1810,662,362,1098,1836,8272
2008,"Los Angeles Clippers",82,3114,6670,486,1393,1574,2096,916,2657,3573,1834,590,388,1112,1773,8288
2008,"Los Angeles Lakers",82,3127,7022,554,1531,1501,1995,988,2521,3509,1793,634,368,1168,1850,8309
2008,"Charlotte Bobcats",82,3115,6684,517,1456,1571,2102,999,2588,3587,1785,625,476,1177,1721,8318
2008,"Minnesota Timberwolves",82,3056,6481,541,1516,1742,2266,871,2545,3416,1899,610,467,1103,1434,8395
2008,"New York Knicks",82,3184,6711,587,1592,1535,2078,924,2573,3497,1773,621,429,1046,1665,8490
2008,"Milwaukee Bucks",82,3147,6562,588,1530,1639,2141,872,2464,3336,1913,647,404,1125,1727,8521
2008,"Sacramento Kings",82,3137,6732,597,1600,1722,2287,970,2465,3435,1878,661,452,1250,1892,8593
2008,"Phoenix Suns",82,3368,7384,469,1329,1407,1879,1101,2498,3599,1607,601,311,1101,1731,8612
2008,"Indiana Pacers",82,3093,6817,606,1571,1850,2443,929,2800,3729,1820,663,416,1297,1782,8642
2008,"Seattle SuperSonics",82,3288,7136,607,1576,1534,2048,961,2655,3616,1997,706,440,1082,1610,8717
2008,"Memphis Grizzlies",82,3394,7076,591,1625,1387,1791,932,2721,3653,1963,711,403,1096,1842,8766
2008,"Denver Nuggets",82,3334,7303,621,1710,1481,2028,1042,2680,3722,2107,644,393,1343,1950,8770
2008,"Golden State Warriors",82,3273,6998,572,1556,1806,2378,1053,2803,3856,1939,567,413,1384,1736,8924
2009,"Cleveland Cavaliers",82,2775,6444,482,1447,1459,1895,878,2310,3188,1568,519,338,1137,1664,7491
2009,"San Antonio Spurs",82,2973,6568,447,1180,1257,1635,745,2570,3315,1481,531,352,961,1511,7650
2009,"Boston Celtics",82,2763,6418,507,1452,1626,2110,834,2249,3083,1553,585,389,1195,1820,7659
2009,"Portland Trail Blazers",82,2899,6302,487,1301,1430,1780,786,2190,2976,1590,514,319,1082,1733,7715
2009,"New Orleans Hornets",82,2851,6329,575,1625,1453,1879,822,2459,3281,1649,476,290,1089,1675,7730
2009,"Orlando Magic",82,2936,6785,444,1297,1421,1882,864,2591,3455,1488,564,308,1072,1840,7737
2009,"Houston Rockets",82,2991,6735,464,1298,1296,1730,873,2399,3272,1620,588,435,1012,1689,7742
2009,"Detroit Pistons",82,2876,6380,435,1228,1580,2039,861,2453,3314,1651,461,342,964,1612,7767
2009,"Charlotte Bobcats",82,2883,6349,558,1526,1457,1928,877,2310,3187,1604,626,488,1206,1714,7781
2009,"Atlanta Hawks",82,3002,6609,528,1496,1385,1800,955,2481,3436,1705,530,354,1121,1681,7917
2009,"Philadelphia 76ers",82,2997,6489,585,1595,1402,1792,935,2285,3220,1799,575,400,1278,1786,7981
2009,"Miami Heat",82,2920,6412,591,1519,1609,2086,896,2536,3432,1646,528,335,1246,1632,8040
2009,"Los Angeles Lakers",82,3050,6825,586,1700,1454,1931,959,2440,3399,1854,635,392,1275,1816,8140
2009,"Memphis Grizzlies",82,3018,6378,536,1510,1574,2043,842,2431,3273,1735,632,443,1194,1786,8146
2009,"Dallas Mavericks",82,3071,6752,517,1379,1522,1907,884,2509,3393,1611,589,334,1064,1645,8181
2009,"Milwaukee Bucks",82,2854,6233,562,1486,1961,2480,831,2527,3358,1730,616,376,1350,1842,8231
2009,"New Jersey Nets",82,2953,6385,600,1536,1738,2281,872,2523,3395,1793,567,393,1103,1680,8244
2009,"Denver Nuggets",82,2966,6738,601,1643,1742,2228,991,2391,3382,1756,648,447,1265,1944,8275
2009,"Utah Jazz",82,3019,6509,534,1479,1703,2233,908,2393,3301,1640,658,424,1323,1972,8275
2009,"Toronto Raptors",82,3172,6827,629,1716,1379,1759,895,2539,3434,1887,521,386,1093,1645,8352
2009,"Chicago Bulls",82,3141,6864,486,1400,1633,2077,1017,2491,3508,1723,622,449,1177,1708,8401
2009,"Minnesota Timberwolves",82,3109,6561,536,1420,1668,2145,813,2539,3352,1765,610,484,1028,1642,8422
2009,"Oklahoma City Thunder",82,3230,6799,524,1439,1468,1930,884,2496,3380,1769,697,407,1140,1656,8452
2009,"Washington Wizards",82,3164,6565,674,1740,1487,1959,934,2491,3425,2015,593,431,1140,1638,8489
2009,"Los Angeles Clippers",82,3218,6805,536,1431,1546,2035,962,2653,3615,1951,652,414,1093,1609,8518
2009,"Indiana Pacers",82,3141,6862,569,1519,1857,2431,909,2708,3617,1731,635,444,1151,1692,8708
2009,"Phoenix Suns",82,3278,7025,626,1635,1634,2108,993,2352,3345,1741,706,369,1165,1877,8816
2009,"New York Knicks",82,3378,7041,571,1625,1514,1998,954,2826,3780,1774,654,437,1188,1592,8841
2009,"Sacramento Kings",82,3281,6792,580,1430,1824,2412,1018,2592,3610,1796,704,423,1178,1737,8966
2009,"Golden State Warriors",82,3401,7273,582,1531,1828,2346,1165,2695,3860,1980,647,414,1229,1927,9212
2010,"Charlotte Bobcats",82,2925,6536,573,1696,1270,1710,868,2382,3250,1666,614,502,1256,1804,7693
2010,"Miami Heat",82,2813,6408,524,1531,1577,2091,856,2483,3339,1545,517,355,1184,1639,7727
2010,"Portland Trail Blazers",82,2950,6352,480,1399,1394,1870,801,2322,3123,1583,485,333,1104,1767,7774
2010,"Orlando Magic",82,2955,6739,522,1437,1380,1830,800,2481,3281,1550,551,288,1050,1819,7812
2010,"Boston Celtics",82,2880,6390,470,1375,1606,2152,868,2418,3286,1585,578,386,1283,1777,7836
2010,"Cleveland Cavaliers",82,2935,6633,524,1511,1444,1907,794,2366,3160,1661,542,325,1045,1708,7838
2010,"Milwaukee Bucks",82,2870,6361,438,1276,1692,2211,790,2722,3512,1581,573,421,1254,1664,7870
2010,"San Antonio Spurs",82,3025,6691,412,1200,1433,1896,814,2427,3241,1576,567,417,1032,1672,7895
2010,"Los Angeles Lakers",82,3050,6840,520,1585,1332,1776,914,2546,3460,1792,573,363,1159,1737,7952
2010,"Atlanta Hawks",82,3048,6623,480,1392,1380,1852,922,2471,3393,1719,506,359,1135,1582,7956
2010,"Oklahoma City Thunder",82,3007,6718,481,1414,1541,2018,937,2397,3334,1618,616,384,1238,1755,8036
2010,"Utah Jazz",82,2908,6471,552,1559,1741,2286,837,2376,3213,1628,632,445,1238,1818,8109
2010,"Chicago Bulls",82,3043,6885,584,1680,1457,1958,916,2589,3505,1715,578,438,1090,1643,8127
2010,"Detroit Pistons",82,2965,6172,568,1514,1630,2124,814,2420,3234,1898,549,401,1174,1702,8128
2010,"Dallas Mavericks",82,3107,6805,525,1515,1402,1849,922,2592,3514,1659,563,337,1195,1652,8141
2010,"Washington Wizards",82,3083,6664,528,1466,1590,2088,935,2530,3465,1772,569,415,1115,1684,8284
2010,"New Jersey Nets",82,3172,6593,468,1278,1511,2021,925,2683,3608,1960,638,421,1149,1647,8323
2010,"Philadelphia 76ers",82,3105,6573,606,1542,1518,1983,888,2470,3358,1810,621,332,1189,1534,8334
2010,"Los Angeles Clippers",82,3193,6792,529,1457,1455,1910,879,2490,3369,1926,686,363,1059,1588,8370
2010,"Denver Nuggets",82,3088,6766,523,1498,1695,2207,955,2513,3468,1723,578,438,1235,1943,8394
2010,"New Orleans Hornets",82,3250,6730,539,1517,1383,1841,870,2586,3456,1925,574,367,1177,1597,8422
2010,"Houston Rockets",82,3236,6810,489,1344,1464,1917,875,2632,3507,1716,597,532,1207,1840,8425
2010,"Indiana Pacers",82,3113,6875,510,1405,1774,2346,969,2852,3821,1694,654,414,1227,1709,8510
2010,"Memphis Grizzlies",82,3277,6849,572,1618,1402,1858,907,2349,3256,1875,635,501,1165,1840,8528
2010,"Sacramento Kings",82,3199,6828,497,1391,1663,2149,909,2538,3447,1683,586,468,1120,1650,8558
2010,"Phoenix Suns",82,3235,7165,561,1582,1606,2114,1081,2391,3472,1704,646,365,1065,1789,8637
2010,"Toronto Raptors",82,3194,6824,609,1665,1683,2146,933,2453,3386,1889,580,360,1040,1730,8680
2010,"New York Knicks",82,3352,6902,553,1571,1429,1896,959,2724,3683,1723,585,368,1182,1576,8686
2010,"Minnesota Timberwolves",82,3343,6961,618,1690,1534,1981,917,2640,3557,2103,721,442,1173,1686,8838
2010,"Golden State Warriors",82,3409,7033,567,1514,1832,2390,1100,2842,3942,1979,645,407,1442,1757,9217
2011,"Boston Celtics",82,2768,6371,443,1304,1494,1975,862,2387,3249,1533,574,364,1262,1659,7473
2011,"Chicago Bulls",82,2805,6523,427,1308,1450,1898,828,2322,3150,1556,568,477,1159,1645,7487
2011,"Milwaukee Bucks",82,2834,6342,437,1309,1498,1946,836,2629,3465,1657,507,392,1245,1694,7603
2011,"Orlando Magic",82,2865,6569,516,1476,1441,1940,805,2450,3255,1646,606,310,1136,1791,7687
2011,"New Orleans Hornets",82,2882,6306,557,1562,1390,1805,769,2457,3226,1739,497,396,1192,1674,7711
2011,"Miami Heat",82,2869,6614,546,1584,1473,1980,864,2349,3213,1651,574,246,1081,1788,7757
2011,"Portland Trail Blazers",82,2904,6218,529,1440,1434,1869,868,2385,3253,1573,566,339,1286,1743,7771
2011,"Los Angeles Lakers",82,3008,6888,558,1668,1246,1628,1002,2399,3401,1827,585,372,1116,1700,7820
2011,"Atlanta Hawks",82,3009,6537,459,1358,1380,1782,839,2488,3327,1751,548,348,1026,1517,7857
2011,"Dallas Mavericks",82,2996,6656,508,1480,1373,1830,880,2459,3339,1689,623,303,1114,1650,7873
2011,"Charlotte Bobcats",82,2956,6492,577,1609,1489,1908,804,2446,3250,1777,601,496,1082,1730,7978
2011,"Philadelphia 76ers",82,2996,6638,468,1375,1536,1987,881,2608,3489,1762,583,376,1168,1544,7996
2011,"Memphis Grizzlies",82,2967,6489,587,1592,1482,1948,905,2387,3292,1724,613,505,1367,1754,8003
2011,"San Antonio Spurs",82,3127,6860,479,1305,1301,1698,884,2494,3378,1685,567,374,1095,1701,8034
2011,"New Jersey Nets",82,3069,6602,507,1393,1589,2115,849,2575,3424,1824,561,375,1010,1638,8234
2011,"Detroit Pistons",82,3110,6405,523,1461,1503,1962,866,2470,3336,1910,568,381,1160,1545,8246
2011,"Indiana Pacers",82,3071,6837,511,1423,1618,2157,931,2618,3549,1670,615,467,1143,1758,8271
2011,"Oklahoma City Thunder",82,3123,6823,482,1335,1557,2093,932,2395,3327,1712,587,356,1152,1767,8285
2011,"Utah Jazz",82,2967,6460,592,1573,1777,2285,925,2426,3351,1700,609,411,1199,1802,8303
2011,"Los Angeles Clippers",82,3046,6688,584,1598,1670,2167,914,2410,3324,1827,659,404,1125,1811,8346
2011,"Denver Nuggets",82,3153,6876,576,1675,1539,2036,864,2525,3389,1820,611,488,1127,1864,8421
2011,"Houston Rockets",82,3266,6979,448,1250,1526,1954,955,2552,3507,1707,588,449,1125,1754,8506
2011,"Cleveland Cavaliers",82,3232,6804,664,1614,1438,1894,894,2676,3570,1984,619,489,1111,1747,8566
2011,"Washington Wizards",82,3174,6741,560,1500,1676,2202,994,2607,3601,1898,624,413,1293,1662,8584
2011,"Sacramento Kings",82,3260,6826,480,1353,1589,2085,868,2508,3376,1779,666,464,1204,1723,8589
2011,"Toronto Raptors",82,3213,6668,541,1438,1672,2175,912,2457,3369,1854,625,456,1141,1620,8639
2011,"Golden State Warriors",82,3173,6788,567,1586,1755,2262,1051,2623,3674,2029,672,352,1324,1512,8668
2011,"New York Knicks",82,3242,6870,536,1442,1650,2165,964,2646,3610,1682,586,360,1250,1703,8670
2011,"Phoenix Suns",82,3309,7018,585,1595,1481,1964,985,2647,3632,1890,644,356,1189,1740,8684
2011,"Minnesota Timberwolves",82,3230,6902,639,1707,1733,2227,913,2577,3490,2031,777,447,1183,1717,8832
2012,"Chicago Bulls",66,2284,5420,305,939,946,1279,750,1889,2639,1245,490,343,876,1166,5819
2012,"Boston Celtics",66,2207,5262,344,1117,1138,1498,781,2070,2851,1233,515,304,1035,1217,5896
2012,"Philadelphia 76ers",66,2263,5302,357,1070,1017,1352,706,2181,2887,1293,391,316,918,1070,5900
2012,"Miami Heat",66,2285,5267,479,1318,1056,1457,727,1897,2624,1297,549,280,1107,1356,6105
2012,"Memphis Grizzlies",66,2278,5132,417,1209,1163,1522,729,1954,2683,1274,518,363,1130,1275,6136
2012,"Atlanta Hawks",66,2380,5366,391,1137,997,1324,712,2079,2791,1354,494,313,999,1263,6148
2012,"Orlando Magic",66,2372,5287,414,1192,1005,1302,667,2061,2728,1350,495,273,867,1308,6163
2012,"New Orleans Hornets",66,2305,5188,425,1342,1129,1487,731,1910,2641,1379,523,380,915,1235,6164
2012,"Toronto Raptors",66,2234,5130,401,1224,1335,1795,677,1997,2674,1327,478,322,870,1214,6204
2012,"Indiana Pacers",66,2305,5304,442,1259,1179,1617,794,1998,2792,1292,433,398,985,1428,6231
2012,"New York Knicks",66,2316,5238,444,1238,1171,1590,717,2045,2762,1248,536,334,1125,1437,6247
2012,"Dallas Mavericks",66,2347,5390,473,1368,1092,1456,725,2173,2898,1351,561,265,971,1213,6259
2012,"Los Angeles Clippers",66,2279,5098,460,1261,1251,1678,712,1914,2626,1368,396,296,966,1401,6269
2012,"Detroit Pistons",66,2378,5147,395,1114,1162,1518,703,1985,2688,1485,563,348,959,1283,6313
2012,"Los Angeles Lakers",66,2492,5703,443,1274,901,1215,758,1946,2704,1446,556,302,745,1332,6328
2012,"San Antonio Spurs",66,2512,5560,412,1166,932,1233,680,2039,2719,1291,489,330,906,1244,6368
2012,"Oklahoma City Thunder",66,2405,5629,421,1231,1167,1519,835,1889,2724,1312,542,321,937,1322,6398
2012,"Portland Trail Blazers",66,2476,5349,442,1217,1062,1421,730,2062,2792,1392,499,314,982,1306,6456
2012,"Houston Rockets",66,2474,5427,369,1136,1142,1490,729,2027,2756,1321,495,340,972,1215,6459
2012,"Washington Wizards",66,2422,5352,426,1216,1227,1618,811,2062,2873,1420,520,300,1004,1231,6497
2012,"Phoenix Suns",66,2505,5510,398,1131,1100,1444,802,2064,2866,1416,526,288,929,1293,6508
2012,"Milwaukee Bucks",66,2449,5453,438,1247,1181,1535,813,2138,2951,1433,499,297,1049,1278,6517
2012,"Utah Jazz",66,2403,5310,428,1259,1302,1727,728,1988,2716,1355,494,375,968,1366,6536
2012,"New Jersey Nets",66,2501,5294,431,1151,1106,1494,780,2032,2812,1539,525,330,943,1274,6539
2012,"Minnesota Timberwolves",66,2572,5656,406,1195,1059,1402,771,2096,2867,1422,549,377,875,1435,6609
2012,"Cleveland Cavaliers",66,2536,5431,448,1236,1095,1464,752,2073,2825,1527,524,409,917,1381,6615
2012,"Charlotte Bobcats",66,2568,5411,406,1142,1115,1486,778,2193,2971,1537,499,378,890,1341,6657
2012,"Golden State Warriors",66,2461,5431,468,1281,1288,1725,869,2157,3026,1527,499,328,978,1095,6678
2012,"Denver Nuggets",66,2541,5569,571,1489,1029,1356,730,1928,2658,1528,524,439,1028,1452,6682
2012,"Sacramento Kings",66,2668,5609,439,1236,1118,1468,815,2154,2969,1571,518,423,1014,1313,6893
2013,"Memphis Grizzlies",82,2748,6312,504,1489,1319,1763,845,2359,3204,1599,600,450,1268,1643,7319
2013,"Indiana Pacers",81,2797,6657,440,1344,1314,1728,909,2401,3310,1555,611,459,1096,1777,7348
2013,"Chicago Bulls",82,2906,6565,453,1309,1350,1826,901,2469,3370,1545,600,477,1123,1609,7615
2013,"Los Angeles Clippers",82,2834,6397,627,1682,1465,1956,891,2315,3206,1812,606,335,1319,1712,7760
2013,"Miami Heat",82,2919,6633,624,1783,1329,1735,921,2369,3290,1655,649,262,1280,1673,7791
2013,"Brooklyn Nets",82,3066,6614,518,1415,1148,1571,878,2336,3214,1756,614,390,1102,1751,7798
2013,"Boston Celtics",81,2926,6639,550,1610,1434,1937,925,2603,3528,1752,634,378,1239,1574,7836
2013,"New York Knicks",82,2916,6365,639,1789,1378,1821,824,2591,3415,1580,523,327,1242,1576,7849
2013,"Washington Wizards",82,2944,6697,586,1680,1378,1867,903,2719,3622,1767,639,358,1193,1569,7852
2013,"Philadelphia 76ers",82,3017,6643,549,1574,1331,1752,903,2704,3607,1870,590,396,1175,1331,7914
2013,"Oklahoma City Thunder",82,2966,6972,610,1761,1372,1773,987,2350,3337,1681,673,322,1212,1698,7914
2013,"San Antonio Spurs",82,3079,6960,519,1471,1246,1639,912,2577,3489,1756,675,405,1221,1565,7923
2013,"Atlanta Hawks",82,3073,6823,620,1635,1233,1617,928,2659,3587,1825,689,350,1249,1543,7999
2013,"New Orleans Hornets",82,3030,6435,632,1688,1339,1764,835,2391,3226,1915,648,492,1086,1534,8031
2013,"Minnesota Timberwolves",82,3113,6657,576,1559,1243,1652,871,2583,3454,1832,661,481,1302,1847,8045
2013,"Utah Jazz",82,3003,6550,560,1513,1479,1953,901,2446,3347,1689,640,480,1206,1670,8045
2013,"Toronto Raptors",82,2971,6493,546,1511,1604,2148,877,2544,3421,1796,578,387,1169,1650,8092
2013,"Detroit Pistons",82,3056,6655,604,1676,1389,1823,911,2514,3425,1837,691,472,1126,1630,8105
2013,"Golden State Warriors",82,3051,6954,657,1896,1464,1958,907,2596,3503,1931,670,399,1110,1571,8223
2013,"Milwaukee Bucks",82,3152,6946,529,1519,1398,1841,1019,2757,3776,1893,658,362,1310,1567,8231
2013,"Portland Trail Blazers",82,3224,6807,521,1531,1286,1690,901,2578,3479,1944,691,359,1074,1537,8255
2013,"Los Angeles Lakers",82,3253,7180,613,1718,1167,1594,947,2551,3498,1918,696,396,1061,1891,8286
2013,"Denver Nuggets",82,3121,7025,687,1894,1358,1858,1020,2391,3411,1936,658,554,1305,1775,8287
2013,"Orlando Magic",82,3169,6842,617,1721,1336,1811,888,2618,3506,1946,592,430,1020,1353,8291
2013,"Cleveland Cavaliers",82,3109,6527,610,1639,1469,1987,889,2563,3452,1963,624,560,1249,1615,8297
2013,"Phoenix Suns",82,3181,6771,568,1464,1405,1855,958,2598,3556,1870,684,421,1258,1511,8335
2013,"Dallas Mavericks",82,3067,6890,642,1789,1566,2079,985,2752,3737,1805,698,340,1202,1547,8342
2013,"Houston Rockets",82,3184,7007,661,1798,1374,1771,876,2539,3415,1858,693,498,1210,1674,8403
2013,"Charlotte Bobcats",82,3185,6762,716,1847,1332,1784,971,2645,3616,2071,569,565,1152,1746,8418
2013,"Sacramento Kings",82,3222,6831,625,1762,1550,1980,973,2601,3574,2058,624,517,1208,1636,8619
2014,"Chicago Bulls",82,2867,6660,538,1532,1256,1668,876,2508,3384,1604,621,490,1178,1714,7528
2014,"Indiana Pacers",82,2850,6785,538,1561,1334,1768,855,2521,3376,1525,593,378,1120,1793,7572
2014,"Memphis Grizzlies",82,2924,6500,615,1731,1292,1686,809,2403,3212,1632,591,410,1162,1553,7755
2014,"Charlotte Bobcats",82,3022,6838,665,1800,1251,1649,785,2766,3551,1718,514,415,1090,1716,7960
2014,"Miami Heat",82,2961,6475,694,1917,1374,1832,886,2420,3306,1751,667,256,1369,1675,7990
2014,"San Antonio Spurs",82,3096,6976,529,1500,1285,1691,862,2600,3462,1669,628,379,1137,1585,8006
2014,"Toronto Raptors",82,2957,6573,568,1578,1557,2071,854,2505,3359,1719,596,352,1224,1815,8039
2014,"New York Knicks",82,2934,6401,713,1921,1568,2050,843,2600,3443,1618,513,277,1193,1611,8149
2014,"Washington Wizards",82,3038,6632,612,1763,1462,1912,827,2633,3460,1824,631,320,1314,1600,8150
2014,"Golden State Warriors",82,3019,6920,569,1656,1548,2023,878,2671,3549,1683,649,342,1232,1584,8155
2014,"Brooklyn Nets",82,2980,6511,662,1802,1539,2026,921,2594,3515,1723,608,337,1296,1704,8161
2014,"Oklahoma City Thunder",82,2984,6842,705,1968,1512,2080,900,2456,3356,1785,669,296,1248,1672,8185
2014,"Boston Celtics",82,3101,6675,539,1553,1517,1993,871,2596,3467,1813,609,373,1168,1564,8258
2014,"Los Angeles Clippers",82,3068,6958,595,1791,1547,2049,1011,2575,3586,1908,570,284,1261,1919,8278
2014,"Atlanta Hawks",82,3163,6843,654,1793,1341,1793,882,2688,3570,1901,672,354,1247,1643,8321
2014,"Cleveland Cavaliers",82,3097,6847,765,2083,1365,1803,841,2648,3489,2037,587,461,1144,1599,8324
2014,"Orlando Magic",82,3126,6861,659,1778,1449,1881,859,2746,3605,1848,581,445,1146,1500,8360
2014,"Utah Jazz",82,3138,6639,599,1591,1504,1945,846,2640,3486,1788,617,401,1034,1673,8379
2014,"New Orleans Pelicans",82,3055,6567,652,1827,1637,2176,881,2538,3419,1845,577,504,1185,1664,8399
2014,"Dallas Mavericks",82,3096,6673,678,1888,1530,2019,943,2569,3512,1808,635,288,1312,1633,8400
2014,"Phoenix Suns",82,3118,6840,556,1632,1621,2115,926,2586,3512,1664,613,332,1258,1749,8413
2014,"Portland Trail Blazers",82,3248,7203,534,1504,1396,1822,944,2622,3566,1675,639,304,984,1698,8426
2014,"Houston Rockets",82,3197,7218,666,1889,1395,1844,977,2439,3416,1821,704,460,1149,1993,8455
2014,"Sacramento Kings",82,3103,6734,696,1833,1577,2139,813,2568,3381,1927,637,459,1116,1897,8479
2014,"Milwaukee Bucks",82,3146,6722,697,1826,1511,2011,961,2608,3569,1870,640,413,1158,1690,8500
2014,"Minnesota Timberwolves",82,3321,7048,663,1820,1244,1645,908,2717,3625,1875,644,457,1346,1936,8549
2014,"Detroit Pistons",82,3208,6820,683,1872,1487,1967,913,2612,3525,2001,670,403,1230,1699,8586
2014,"Denver Nuggets",82,3238,7086,605,1724,1654,2168,930,2665,3595,1843,694,459,1178,1778,8735
2014,"Los Angeles Lakers",82,3440,7350,666,1843,1412,1942,1068,2950,4018,2112,790,387,1164,1580,8958
2014,"Philadelphia 76ers",82,3284,6975,739,1998,1705,2261,976,2871,3847,2144,736,558,1391,1686,9012
2015,"Utah Jazz",82,2935,6587,604,1670,1309,1760,811,2406,3217,1594,674,382,1076,1604,7783
2015,"Memphis Grizzlies",82,2954,6684,663,1889,1225,1651,864,2616,3480,1652,604,424,1257,1662,7796
2015,"San Antonio Spurs",82,3044,6861,558,1550,1307,1754,813,2643,3456,1699,648,362,1167,1613,7953
2015,"Indiana Pacers",82,2949,6784,591,1713,1469,1951,800,2704,3504,1633,617,386,1045,1754,7958
2015,"Atlanta Hawks",82,2991,6815,720,2112,1262,1651,948,2631,3579,1931,604,404,1317,1611,7964
2015,"Miami Heat",82,2960,6523,666,1887,1391,1905,894,2467,3361,1748,646,359,1215,1715,7977
2015,"Charlotte Hornets",82,3020,6863,649,1816,1292,1673,728,2890,3618,1815,502,440,1033,1708,7981
2015,"Milwaukee Bucks",82,2917,6681,676,1974,1478,1993,938,2576,3514,1831,708,392,1425,1649,7988
2015,"Chicago Bulls",82,3095,7109,538,1605,1291,1723,963,2598,3561,1657,614,443,1000,1736,8019
2015,"Washington Wizards",82,2965,6844,657,1885,1434,1942,821,2599,3420,1634,655,350,1145,1610,8021
2015,"New Orleans Pelicans",82,3108,6814,537,1605,1329,1751,870,2537,3407,1700,555,475,1003,1533,8082
2015,"Portland Trail Blazers",82,3130,7123,524,1552,1298,1713,902,2754,3656,1669,655,297,999,1534,8082
2015,"Cleveland Cavaliers",82,3121,6850,634,1848,1214,1629,885,2487,3372,1974,642,368,1092,1685,8090
2015,"Detroit Pistons",82,3106,6817,635,1789,1312,1699,877,2740,3617,1949,572,391,1146,1584,8159
2015,"Golden State Warriors",82,3031,7084,592,1757,1534,2011,963,2690,3653,1718,680,293,1329,1541,8188
2015,"Los Angeles Clippers",82,2984,6745,683,1959,1560,2105,868,2649,3517,1904,548,245,1171,1766,8211
2015,"Houston Rockets",82,3092,6983,605,1881,1451,1932,973,2621,3594,1752,726,437,1342,1730,8240
